entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,description,notes,payment_id,arn,settlement_utr,order_id,order_receipt,method,upi_flow,card_network,card_issuer,card_type,dispute_id,additional_utr
pay_QcDvKj5byvvFV0,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 11:40:29,02-06-2025,setl_QcDwaHLEMPPlAN,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcDuwweCPjkhVa,C00021977,upi,,,,,,
setl_QcDwaHLEMPPlAN,settlement,0,0,0,INR,0,0,0,1,02/06/2025 11:41:23,02-06-2025,,,,,,,,,,,,,,,
pay_QcDxP35PttUdsq,payment,0,50147.50,50147.50,INR,11.80,1.80,0,1,02/06/2025 11:46:11,02-06-2025,setl_QcE2kHLxjcZ7xU,Payment towards NPS contribution,"{""t1_gst"":22.5,""t2_gst"":0,""t1_amount"":50000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":125,""t2_transaction_charges"":0}",,,,order_QcDxCDGGWRnkd9,C00021978,netbanking,,,,,,
setl_QcE2kHLxjcZ7xU,settlement,50147.50,0,50147.50,INR,0,0,0,1,02/06/2025 11:47:13,02-06-2025,,,,,,CB0081988347,,,,,,,,,CB0081988347
pay_QcE2d2Vev3Pj5l,payment,0,0,25073.70,INR,1.18,0.18,0,1,02/06/2025 11:47:24,02-06-2025,setl_QcE4ACOZl0o1CE,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":25000, ""t1_gst"":11.2, ""t1_transaction_charges"":62.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcE2237VGqiK5Y,C00021979,upi,,,,,,
setl_QcE4ACOZl0o1CE,settlement,0,0,0,INR,0,0,0,1,02/06/2025 11:48:34,02-06-2025,,,,,,,,,,,,,,,
pay_QcE7ucY5ChsWkF,payment,0,0,2005.90,INR,1.18,0.18,0,1,02/06/2025 11:52:27,02-06-2025,setl_QcE9J4wf5oU7rZ,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcE7EnSf42s81A,C00021980,upi,,,,,,
setl_QcE9J4wf5oU7rZ,settlement,0,0,0,INR,0,0,0,1,02/06/2025 11:53:26,02-06-2025,,,,,,,,,,,,,,,
pay_QcEAyr9C8hXT1a,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 11:56:47,02-06-2025,setl_QcEOMjeUvzwPHT,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcE99ldx3vH9xt,C00021981,upi,,,,,,
pay_QcEG4ZoG1GiX7G,payment,0,0,1504.50,INR,1.18,0.18,0,1,02/06/2025 12:00:00,02-06-2025,setl_QcEOMjeUvzwPHT,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1500, ""t1_gst"":0.7, ""t1_transaction_charges"":3.8, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcEFr5TdGBMqiK,C00021982,upi,,,,,,
pay_QcEHybWCmykHlp,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 12:03:22,02-06-2025,setl_QcEOMjeUvzwPHT,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcEHcNJqBJMAz0,C00021983,upi,,,,,,
pay_QcEMs4bSiovDe6,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 12:06:50,02-06-2025,setl_QcEOMjeUvzwPHT,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcEM1zxy9fuKJd,C00021985,upi,,,,,,
setl_QcEOMjeUvzwPHT,settlement,0,0,0,INR,0,0,0,1,02/06/2025 12:07:41,02-06-2025,,,,,,,,,,,,,,,
pay_QcEhl97nhk1uec,payment,0,0,10029.50,INR,1.18,0.18,0,1,02/06/2025 12:26:51,02-06-2025,setl_QcEjnHxqXbwce1,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcEhTEdzlKikE6,C00021986,upi,,,,,,
setl_QcEjnHxqXbwce1,settlement,0,0,0,INR,0,0,0,1,02/06/2025 12:27:58,02-06-2025,,,,,,,,,,,,,,,
pay_QcEk2SYc1PzQqG,payment,0,0,10265.50,INR,1.18,0.18,0,1,02/06/2025 12:28:27,02-06-2025,setl_QcElDFKeqDpL3u,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcEjL5MQYRUChZ,C00021987,upi,,,,,,
setl_QcElDFKeqDpL3u,settlement,0,0,0,INR,0,0,0,1,02/06/2025 12:29:18,02-06-2025,,,,,,,,,,,,,,,
pay_QcFUZkU6JLfz90,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 13:12:38,02-06-2025,setl_QcFrWcvoQOp6Pf,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcFUMkkq9a0vOV,C00021989,upi,,,,,,
pay_QcFYG0fhwb54iu,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 13:16:22,02-06-2025,setl_QcFrWcvoQOp6Pf,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcFXfDX4o1Hsc7,C00021990,upi,,,,,,
pay_QcFmlqefF8osjx,payment,0,0,20295.00,INR,1.18,0.18,0,1,02/06/2025 13:29:47,02-06-2025,setl_QcFrWcvoQOp6Pf,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":20000, ""t1_gst"":9, ""t1_transaction_charges"":50, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcFmYg0gUumXgJ,C00021991,upi,,,,,,
setl_QcFrWcvoQOp6Pf,settlement,0,0,0,INR,0,0,0,1,02/06/2025 13:33:59,02-06-2025,,,,,,,,,,,,,,,
pay_QcFudFzEXFbXZm,payment,0,0,2005.90,INR,1.18,0.18,0,1,02/06/2025 13:37:04,02-06-2025,setl_QcFwfFqHQE8eQn,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcFuGLKW5CCaFN,C00021992,upi,,,,,,
pay_QcFvCpIo01fOwa,payment,0,0,10265.50,INR,1.18,0.18,0,1,02/06/2025 13:37:55,02-06-2025,setl_QcFwfFqHQE8eQn,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcFuuZFzE1dzdT,C00021993,upi,,,,,,
setl_QcFwfFqHQE8eQn,settlement,0,0,0,INR,0,0,0,1,02/06/2025 13:39:02,02-06-2025,,,,,,,,,,,,,,,
pay_QcG4MxFTQqSlxo,payment,0,0,2005.90,INR,1.18,0.18,0,1,02/06/2025 13:46:21,02-06-2025,setl_QcG63Co4MDydJ1,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcG4GPJ2bm8Zen,C00021994,upi,,,,,,
setl_QcG63Co4MDydJ1,settlement,0,0,0,INR,0,0,0,1,02/06/2025 13:47:44,02-06-2025,,,,,,,,,,,,,,,
pay_QcGDqfgxEhyIEr,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 13:55:25,02-06-2025,setl_QcGFRq97ALz09d,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcGDFbArtca27Z,C00021995,upi,,,,,,
setl_QcGFRq97ALz09d,settlement,0,0,0,INR,0,0,0,1,02/06/2025 13:56:38,02-06-2025,,,,,,,,,,,,,,,
pay_QcGHZlJW4tZ8CE,payment,0,0,20059.00,INR,1.18,0.18,0,1,02/06/2025 13:59:02,02-06-2025,setl_QcGJB5pBZeimzq,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":20000, ""t1_gst"":9, ""t1_transaction_charges"":50, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcGGhpmp2X7xQz,C00021996,upi,,,,,,
setl_QcGJB5pBZeimzq,settlement,0,0,0,INR,0,0,0,1,02/06/2025 14:00:10,02-06-2025,,,,,,,,,,,,,,,
pay_QcGIZs53BIv0Js,payment,0,5014.70,5014.70,INR,11.80,1.80,0,1,02/06/2025 14:00:19,02-06-2025,setl_QcGKPzfSmLrmcg,Payment towards NPS contribution,"{""t1_gst"":2.2000000000000002,""t2_gst"":0,""t1_amount"":5000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":12.5,""t2_transaction_charges"":0}",,,,order_QcGGki2M9PJ5Pp,C00021997,netbanking,,,,,,
setl_QcGKPzfSmLrmcg,settlement,5014.70,0,5014.70,INR,0,0,0,1,02/06/2025 14:01:20,02-06-2025,,,,,,CB0082009573,,,,,,,,,CB0082009573
pay_QcGPm7evaTqfiJ,payment,0,0,2241.90,INR,1.18,0.18,0,1,02/06/2025 14:06:48,02-06-2025,setl_QcGRMNfxaEGoP6,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcGO0k8SOkVm0p,C00021998,upi,,,,,,
setl_QcGRMNfxaEGoP6,settlement,0,0,0,INR,0,0,0,1,02/06/2025 14:07:54,02-06-2025,,,,,,,,,,,,,,,
pay_QcGVZpZyBIvHSx,payment,0,0,1504.50,INR,1.18,0.18,0,1,02/06/2025 14:12:06,02-06-2025,setl_QcGXYxi3XnvD3O,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1500, ""t1_gst"":0.7, ""t1_transaction_charges"":3.8, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcGVUaHfgqENxV,C00021999,upi,,,,,,
setl_QcGXYxi3XnvD3O,settlement,0,0,0,INR,0,0,0,1,02/06/2025 14:13:47,02-06-2025,,,,,,,,,,,,,,,
pay_QcHR9DwKdFitXj,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 15:08:15,02-06-2025,setl_QcHUIGZkhdez0h,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcHPxTlsj86gvc,C00022000,upi,,,,,,
setl_QcHUIGZkhdez0h,settlement,0,0,0,INR,0,0,0,1,02/06/2025 15:09:22,02-06-2025,,,,,,,,,,,,,,,
pay_QcHbFBaO9rUCLj,payment,0,0,30088.50,INR,1.18,0.18,0,1,02/06/2025 15:16:18,02-06-2025,setl_QcHd9hReCfQgPd,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":30000, ""t1_gst"":13.5, ""t1_transaction_charges"":75, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcHb695PKrl0AN,C00022001,upi,,,,,,
setl_QcHd9hReCfQgPd,settlement,0,0,0,INR,0,0,0,1,02/06/2025 15:17:46,02-06-2025,,,,,,,,,,,,,,,
pay_QcHf94TmrKVj1H,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 15:19:56,02-06-2025,setl_QcHgLSj8BNIt7b,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcHeIF4VRDpSsJ,C00022002,upi,,,,,,
setl_QcHgLSj8BNIt7b,settlement,0,0,0,INR,0,0,0,1,02/06/2025 15:20:47,02-06-2025,,,,,,,,,,,,,,,
pay_QcInu1AvDx8qv1,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 16:27:09,02-06-2025,setl_QcIqNObqmLVp32,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcInERWT3t5KGl,C00022005,upi,,,,,,
pay_QcIpXqrddUydQ7,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 16:28:36,02-06-2025,setl_QcJkD3ztDVH6jw,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcIp5mrSuM3HqR,C00022006,upi,,,,,,
setl_QcIqNObqmLVp32,settlement,0,0,0,INR,0,0,0,1,02/06/2025 16:28:58,02-06-2025,,,,,,,,,,,,,,,
pay_QcJiF7DkbqDMlY,payment,0,0,1238.90,INR,1.18,0.18,0,1,02/06/2025 17:20:24,02-06-2025,setl_QcJkD3ztDVH6jw,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcJh4fGZw62IUk,C00022007,upi,,,,,,
setl_QcJkD3ztDVH6jw,settlement,0,0,0,INR,0,0,0,1,02/06/2025 17:21:50,02-06-2025,,,,,,,,,,,,,,,
pay_QcK8ALSSxNgawo,payment,0,0,10029.50,INR,1.18,0.18,0,1,02/06/2025 17:44:44,02-06-2025,setl_QcK9Jk9rojUEGH,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcK7ySShHcpiG2,C00022010,upi,,,,,,
setl_QcK9Jk9rojUEGH,settlement,0,0,0,INR,0,0,0,1,02/06/2025 17:45:36,02-06-2025,,,,,,,,,,,,,,,
pay_QcKoRIknmp2v2f,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 18:24:48,02-06-2025,setl_QcKpZz2ffciZKc,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcKoJKPQH4LNaW,C00022011,upi,,,,,,
setl_QcKpZz2ffciZKc,settlement,0,0,0,INR,0,0,0,1,02/06/2025 18:25:37,02-06-2025,,,,,,,,,,,,,,,
pay_QcKq4ADP9oANwp,payment,0,5014.70,5014.70,INR,8.26,1.26,0,1,02/06/2025 18:26:42,02-06-2025,setl_QcKrsjSkoJzovD,Payment towards NPS contribution,"{""registration"":0,""t1_amount"":5000,""t1_gst"":2.2,""t1_transaction_charges"":12.5,""t2_amount"":0,""t2_gst"":0,""t2_transaction_charges"":0}",,,,order_QcKpvuDkqzALxj,C00022012,netbanking,,,,,,
setl_QcKrsjSkoJzovD,settlement,5014.70,0,5014.70,INR,0,0,0,1,02/06/2025 18:27:48,02-06-2025,,,,,,CB0082052364,,,,,,,,,CB0082052364
pay_QcLJX9IdAQkFCI,payment,0,50147.50,50147.50,INR,11.80,1.80,0,1,02/06/2025 18:55:05,02-06-2025,setl_QcLMYOaDxtE4ag,Payment towards NPS contribution,"{""t1_gst"":22.5,""t2_gst"":0,""t1_amount"":50000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":125,""t2_transaction_charges"":0}",,,,order_QcLJIJ724RKG05,C00022013,netbanking,,,,,,
setl_QcLMYOaDxtE4ag,settlement,50147.50,0,50147.50,INR,0,0,0,1,02/06/2025 18:56:49,02-06-2025,,,,,,CB0082056337,,,,,,,,,CB0082056337
pay_QcM6d0pfOKK6V4,payment,0,0,20059.00,INR,1.18,0.18,0,1,02/06/2025 19:40:56,02-06-2025,setl_QcM8wNaEZehq3k,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":20000, ""t1_gst"":9, ""t1_transaction_charges"":50, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcM67kZx7N6zIx,C00022015,upi,,,,,,
setl_QcM8wNaEZehq3k,settlement,0,0,0,INR,0,0,0,1,02/06/2025 19:42:38,02-06-2025,,,,,,,,,,,,,,,
pay_QcMJda809x94j9,payment,0,0,4212.39,INR,1.18,0.18,0,1,02/06/2025 19:53:02,02-06-2025,setl_QcMLhDCftoHNJO,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4200, ""t1_gst"":1.9, ""t1_transaction_charges"":10.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcMJJxthzG7UVK,C00022016,upi,,,,,,
setl_QcMLhDCftoHNJO,settlement,0,0,0,INR,0,0,0,1,02/06/2025 19:54:42,02-06-2025,,,,,,,,,,,,,,,
pay_QcMjrpd492Tinw,payment,0,0,6253.70,INR,1.18,0.18,0,1,02/06/2025 20:18:07,02-06-2025,setl_QcMlvE6Qpw044A,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":6000, ""t1_gst"":2.7, ""t1_transaction_charges"":15, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcMiQ0Qy5LheFT,C00022018,upi,,,,,,
setl_QcMlvE6Qpw044A,settlement,0,0,0,INR,0,0,0,1,02/06/2025 20:19:32,02-06-2025,,,,,,,,,,,,,,,
pay_QcNMp0k6SNpVaP,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 20:54:54,02-06-2025,setl_QcNP4bS6RXAp5l,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcNMFcyucNvGk6,C00022019,upi,,,,,,
setl_QcNP4bS6RXAp5l,settlement,0,0,0,INR,0,0,0,1,02/06/2025 20:56:36,02-06-2025,,,,,,,,,,,,,,,
pay_QcNddJUJINuaqG,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 21:10:51,02-06-2025,setl_QcNf8MVNpCH2SX,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcNdDXbOmkrWFO,C00022020,upi,,,,,,
setl_QcNf8MVNpCH2SX,settlement,0,0,0,INR,0,0,0,1,02/06/2025 21:11:48,02-06-2025,,,,,,,,,,,,,,,
pay_QcNu7b9RRCzEQ8,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 21:26:31,02-06-2025,setl_QcNvxkeAFQAh68,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcNtRABWOxY7TV,C00022021,upi,,,,,,
setl_QcNvxkeAFQAh68,settlement,0,0,0,INR,0,0,0,1,02/06/2025 21:27:44,02-06-2025,,,,,,,,,,,,,,,
pay_QcOBOE8sECAbqD,payment,0,0,2005.90,INR,1.18,0.18,0,1,02/06/2025 21:42:46,02-06-2025,setl_QcOCnEhnOxm1vV,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcO9FO68ttmngz,C00022022,upi,,,,,,
setl_QcOCnEhnOxm1vV,settlement,0,0,0,INR,0,0,0,1,02/06/2025 21:43:40,02-06-2025,,,,,,,,,,,,,,,
pay_QcOEmmWQGh30zB,payment,0,0,15044.30,INR,1.18,0.18,0,1,02/06/2025 21:45:47,02-06-2025,setl_QcOFz5V0ltKwM6,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":15000, ""t1_gst"":6.8, ""t1_transaction_charges"":37.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcOEcy8McF1C1v,C00022024,upi,,,,,,
setl_QcOFz5V0ltKwM6,settlement,0,0,0,INR,0,0,0,1,02/06/2025 21:46:41,02-06-2025,,,,,,,,,,,,,,,
pay_QcOR372Eh5ESre,payment,0,0,2005.90,INR,1.18,0.18,0,1,02/06/2025 21:59:24,02-06-2025,setl_QcOUKkGHN9e81q,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcOQoDtcZnySq0,C00022025,upi,,,,,,
setl_QcOUKkGHN9e81q,settlement,0,0,0,INR,0,0,0,1,02/06/2025 22:00:16,02-06-2025,,,,,,,,,,,,,,,
pay_QcOzXMYXkUthxT,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 22:29:57,02-06-2025,setl_QcP1SEO60rn2Wk,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcOzNqjjKuzyIt,C00022026,upi,,,,,,
setl_QcP1SEO60rn2Wk,settlement,0,0,0,INR,0,0,0,1,02/06/2025 22:31:38,02-06-2025,,,,,,,,,,,,,,,
pay_QcP4xDFgSk1Bl5,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 22:35:07,02-06-2025,setl_QcP6wdfG0AMFKH,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcP4eRtJXyobZW,C00022027,upi,,,,,,
setl_QcP6wdfG0AMFKH,settlement,0,0,0,INR,0,0,0,1,02/06/2025 22:36:50,02-06-2025,,,,,,,,,,,,,,,
pay_QcPIMRRrq2NHrU,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 22:49:21,02-06-2025,setl_QcPLdvMacayP17,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcPHFngrYCHjMP,C00022028,upi,,,,,,
pay_QcPJ9Lb3ia67Xo,payment,0,0,4613.60,INR,1.18,0.18,0,1,02/06/2025 22:49:29,02-06-2025,setl_QcPLdvMacayP17,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4600, ""t1_gst"":2.1, ""t1_transaction_charges"":11.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcPIjsqJ1h7YoJ,C00022029,upi,,,,,,
setl_QcPLdvMacayP17,settlement,0,0,0,INR,0,0,0,1,02/06/2025 22:50:44,02-06-2025,,,,,,,,,,,,,,,
pay_QcPLZume84iSpw,payment,0,0,1740.50,INR,1.18,0.18,0,1,02/06/2025 22:51:00,02-06-2025,setl_QcPNPiwcidAbTV,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1500, ""t1_gst"":0.7, ""t1_transaction_charges"":3.8, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcPKwZ9ZuVgk8b,C00022030,upi,,,,,,
setl_QcPNPiwcidAbTV,settlement,0,0,0,INR,0,0,0,1,02/06/2025 22:52:25,02-06-2025,,,,,,,,,,,,,,,
pay_QcPry8PUtj639H,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 23:21:32,02-06-2025,setl_QcPt84b1FMzUPk,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcPqlM4TXrpsM6,C00022031,upi,,,,,,
setl_QcPt84b1FMzUPk,settlement,0,0,0,INR,0,0,0,1,02/06/2025 23:22:26,02-06-2025,,,,,,,,,,,,,,,
pay_QcQM1U6n69z8PE,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 23:50:13,02-06-2025,setl_QcQNlngJMvcqOZ,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcQKqzqwRMpetJ,C00022033,upi,,,,,,
setl_QcQNlngJMvcqOZ,settlement,0,0,0,INR,0,0,0,1,02/06/2025 23:51:26,02-06-2025,,,,,,,,,,,,,,,
